response,context/0,context/1,context/2,context/3,context/4
Why this big and this old will not stop us... It's us!,"You see, rather in the evening, when Lily was believed that Barney and Robin had spotted us, this is what they really saw.",And that's when we have forgotten the lesson they had learned ten seconds.,It was broken.,Where is Barney?,"This is when we learned that relationships are hard but ultimately, everything comes right."
"I'm not happy. Finally, I would be. Nothing would make me happier than to be happy, but... I'm not.",Look at us. It is horrible all the time like that?,Why this big and this old will not stop us... It's us!,"You see, rather in the evening, when Lily was believed that Barney and Robin had spotted us, this is what they really saw.",And that's when we have forgotten the lesson they had learned ten seconds.,It was broken.
We love scotch. It is awesome.,"What are we doing wrong? We love. If it does not work, what then? We are so similar.","I'm not happy. Finally, I would be. Nothing would make me happier than to be happy, but... I'm not.",Look at us. It is horrible all the time like that?,Why this big and this old will not stop us... It's us!,"You see, rather in the evening, when Lily was believed that Barney and Robin had spotted us, this is what they really saw."
"Exactly. Two awesome cancel out, and... I'm tired of being canceled.",That might be it. There may be too great there.,We love scotch. It is awesome.,"What are we doing wrong? We love. If it does not work, what then? We are so similar.","I'm not happy. Finally, I would be. Nothing would make me happier than to be happy, but... I'm not.",Look at us. It is horrible all the time like that?
I think. Shit. Following happens. After which you and I can not become friends again.,Me too. We separate?,"Exactly. Two awesome cancel out, and... I'm tired of being canceled.",That might be it. There may be too great there.,We love scotch. It is awesome.,"What are we doing wrong? We love. If it does not work, what then? We are so similar."
It's not a stormtr... We're going from here?,It's a stormtrooper?,Good news! I forgive you for that restraining order.,It's always nice to see a compatriot.,It's maybe not a break. This is perhaps... two friends... who find themselves.,I think. Shit. Following happens. After which you and I can not become friends again.
Friends that are found. I like it.,How do you know?,You still live at 73rd Street?,"In addition, Alan.",See you later.,It's not a stormtr... We're going from here?
"And then who knows? Maybe in 40 years, if you have not found anyone...",One for the Road?,Friends that are found. I like it.,How do you know?,You still live at 73rd Street?,"In addition, Alan."
"It's true. Thin. Maybe in 39 years, if you have not found anyone...",I am already involved with Ted.,"And then who knows? Maybe in 40 years, if you have not found anyone...",One for the Road?,Friends that are found. I like it.,How do you know?
Dad returned.,"Well, I think. It may take a while to recover, but... You had a thrill?","So, how is Barney?",It turned out that they had just let things happen.,"It's true. Thin. Maybe in 39 years, if you have not found anyone...",I am already involved with Ted.
What do you mean too?,Clip? The video for Sandcastles! It was also this together.,I love that you are always so many friends after this clip.,It is getting it soon.,Content that is either mentioned it again.,Dad returned.
"All women of New York. That's right, Barney Stinson is back on the market. Mother, lock your daughters. Daughters, lock your MAQACENJaR.",While others are dedicated solely to...,"My career. This is my new priority. From now on, more a date. The job.",There are two basic ways to behave after a breakup.Some are dedicated solely to...,"It's a long story. You see, he just break...",And the diving suit?
You have the right answer!,"Wait, I can find. With Mothers Who I'd like Sunset And Never Forgot.",MAQACENJaR?,"All women of New York. That's right, Barney Stinson is back on the market. Mother, lock your daughters. Daughters, lock your MAQACENJaR.",While others are dedicated solely to...,"My career. This is my new priority. From now on, more a date. The job."
"Since I went out with Robin there is a trick that I have not used as much as I wanted. It is... rather large, surprisingly heavy, with the skin, and it's black. My friends, this is the book of... Roles.","You're not rush a little, then?",You have the right answer!,"Wait, I can find. With Mothers Who I'd like Sunset And Never Forgot.",MAQACENJaR?,"All women of New York. That's right, Barney Stinson is back on the market. Mother, lock your daughters. Daughters, lock your MAQACENJaR."
"The Roles book contains all the scams, trickery, deception, underhand, cunning, nonsense, and embobinages tricks I used, or expected use, to nab the girls and do their business.","Since I went out with Robin there is a trick that I have not used as much as I wanted. It is... rather large, surprisingly heavy, with the skin, and it's black. My friends, this is the book of... Roles.","You're not rush a little, then?",You have the right answer!,"Wait, I can find. With Mothers Who I'd like Sunset And Never Forgot.",MAQACENJaR?
"It's all there. Everything, starting from the basic, like Le Bois Do Not Ca...",You're writing another book? Stephen King was one right there.,"The Roles book contains all the scams, trickery, deception, underhand, cunning, nonsense, and embobinages tricks I used, or expected use, to nab the girls and do their business.","Since I went out with Robin there is a trick that I have not used as much as I wanted. It is... rather large, surprisingly heavy, with the skin, and it's black. My friends, this is the book of... Roles.","You're not rush a little, then?",You have the right answer!
Do not drink it. I saw a guy put something.,"It's all there. Everything, starting from the basic, like Le Bois Do Not Ca...",You're writing another book? Stephen King was one right there.,"The Roles book contains all the scams, trickery, deception, underhand, cunning, nonsense, and embobinages tricks I used, or expected use, to nab the girls and do their business.","Since I went out with Robin there is a trick that I have not used as much as I wanted. It is... rather large, surprisingly heavy, with the skin, and it's black. My friends, this is the book of... Roles.","You're not rush a little, then?"
This guy.,What? Who?,Do not drink it. I saw a guy put something.,"It's all there. Everything, starting from the basic, like Le Bois Do Not Ca...",You're writing another book? Stephen King was one right there.,"The Roles book contains all the scams, trickery, deception, underhand, cunning, nonsense, and embobinages tricks I used, or expected use, to nab the girls and do their business."
"... Until more advanced maneuvers, such as the Ms. Stinsfire.",Thank you.,This guy.,What? Who?,Do not drink it. I saw a guy put something.,"It's all there. Everything, starting from the basic, like Le Bois Do Not Ca..."
"Glad you asked. The Lorenzon Von Matterhorn will be my comeback on stage. Or, you know, in my bed. In fact, my bed is on a stage. I put it on a platform and installed lighting. A real production. Barney goes!",What The Lorenzo Von Matterhorn?,I do not see how it could not walk.,"Hello, girls!","Kappas, after our disciplinary hearing on obscene behavior last semester, we welcome a new housekeeper. I present to you Ms. Stinsfire.","... Until more advanced maneuvers, such as the Ms. Stinsfire."
"My hen, Ted did not miss much. She is brainy, boring, a bit boring in bed. In fact it would have been perfect for Ted.Oops!  If I had known she was there for Ted, I would have obviously not done, but... given the circumstances, I think Ted would be proud of me. I managed The Lorenzo Von Matterhorn.",I had put aside for Ted Shelly for 3 years.,Bluntly.,"So, he got Shelly? It must have upset you.",You... dirty bstrd.,I should not say. And shit. This is Lorenzo Von Matterhorn!
Glad you asked.,What The Lorenzo Von Matterhorn?,"Exactly, yes.",What The Lorenzo Von Matterhorn?,"My hen, Ted did not miss much. She is brainy, boring, a bit boring in bed. In fact it would have been perfect for Ted.Oops!  If I had known she was there for Ted, I would have obviously not done, but... given the circumstances, I think Ted would be proud of me. I managed The Lorenzo Von Matterhorn.",I had put aside for Ted Shelly for 3 years.
"To achieve the Lorenzo Von Matterhorn is what you need, basic knowledge in web design and a truly unique fake name. So think about your fake name right away. You? Fine.Now choose your target.  Yeah that's me.",Glad you asked.,What The Lorenzo Von Matterhorn?,"Exactly, yes.",What The Lorenzo Von Matterhorn?,"My hen, Ted did not miss much. She is brainy, boring, a bit boring in bed. In fact it would have been perfect for Ted.Oops!  If I had known she was there for Ted, I would have obviously not done, but... given the circumstances, I think Ted would be proud of me. I managed The Lorenzo Von Matterhorn."
I'm Lorenzo Von Matterhorn.,I know you?,"To achieve the Lorenzo Von Matterhorn is what you need, basic knowledge in web design and a truly unique fake name. So think about your fake name right away. You? Fine.Now choose your target.  Yeah that's me.",Glad you asked.,What The Lorenzo Von Matterhorn?,"Exactly, yes."
"Yes. You do not know who I am, does not it? It feels good for once. Nice to meet you...","You are, kind known?",I'm Lorenzo Von Matterhorn.,I know you?,"To achieve the Lorenzo Von Matterhorn is what you need, basic knowledge in web design and a truly unique fake name. So think about your fake name right away. You? Fine.Now choose your target.  Yeah that's me.",Glad you asked.
"Shelly? Again, I'm Lorenzo Von Matterhorn. It is written as it is pronounced, with two T.  I hate to be cheeky, but I can offer you a coffee?",Shelly.,"Yes. You do not know who I am, does not it? It feels good for once. Nice to meet you...","You are, kind known?",I'm Lorenzo Von Matterhorn.,I know you?
"How much is a coffee today,  50? And here we go.",Yes! Please.,"Shelly? Again, I'm Lorenzo Von Matterhorn. It is written as it is pronounced, with two T.  I hate to be cheeky, but I can offer you a coffee?",Shelly.,"Yes. You do not know who I am, does not it? It feels good for once. Nice to meet you...","You are, kind known?"
Why would it be inconsolable? The airship of Lorenzo will not disappear in the Arctic for a week. Sorry if this is that someone told her that it was lies.,It's horrible. You realize you've broken her heart? She is inconsolable.,"How much is a coffee today,  50? And here we go.",Yes! Please.,"Shelly? Again, I'm Lorenzo Von Matterhorn. It is written as it is pronounced, with two T.  I hate to be cheeky, but I can offer you a coffee?",Shelly.
"Oh my God! Well, I hope you are pleased with you.",Lies!,You went to the Vatican?,"Men... Actually, that's true. I went there.",Finishing third in the contest of Laser Tag?,Lies!
Thou hast broken my heart.,What?,"Oh my God! Well, I hope you are pleased with you.",Lies!,You went to the Vatican?,"Men... Actually, that's true. I went there."
"You! She will never trust a man. You've spoiled for Ted.Not to mention Julio Von Matterhorn, the twin brother of Lorenzo.",Me?,Thou hast broken my heart.,What?,"Oh my God! Well, I hope you are pleased with you.",Lies!
"Actually, I'm in a top secret government space program called Secret NASA... Snaring;sa.",You're an astronaut?,I agree. You've seen one called The Snaring;sa?,It's his life. These girls had it coming if they are stupid enough to be fooled.,That must bother you a bit.,No way...
"No Moon you know, but I went on Slune.",Snaring;sa? You went to the moon and everything?,"Actually, I'm in a top secret government space program called Secret NASA... Snaring;sa.",You're an astronaut?,I agree. You've seen one called The Snaring;sa?,It's his life. These girls had it coming if they are stupid enough to be fooled.
Tours to two euros?! None of these towers is. The Tower A except two Euros.,"Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros.","So, then?","If you fall in there, you break my heart, but sorry, you're sdbile.",The Slune.,"No Moon you know, but I went on Slune."
"I am the bassist for Tower Two Euros. And even that involves expensive hair extensions. Now, if you allow, I have to prepare for the event tonight. The I excuterais he will not come.Glad you asked.",Tours to two euros?! None of these towers is. The Tower A except two Euros.,"Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros.","So, then?","If you fall in there, you break my heart, but sorry, you're sdbile.",The Slune.
"The To run it will not come, you will need the observation deck of the Empire State Building. Got it? Fine. For generations, this is the place chosen by New Yorkers for reunion with their lost lovers of view, you need to go to every girl and say, He will not come.","I am the bassist for Tower Two Euros. And even that involves expensive hair extensions. Now, if you allow, I have to prepare for the event tonight. The I excuterais he will not come.Glad you asked.",Tours to two euros?! None of these towers is. The Tower A except two Euros.,"Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros.","So, then?","If you fall in there, you break my heart, but sorry, you're sdbile."
Let it go.  Until... He will not come.,What are you talking about?,"The To run it will not come, you will need the observation deck of the Empire State Building. Got it? Fine. For generations, this is the place chosen by New Yorkers for reunion with their lost lovers of view, you need to go to every girl and say, He will not come.","I am the bassist for Tower Two Euros. And even that involves expensive hair extensions. Now, if you allow, I have to prepare for the event tonight. The I excuterais he will not come.Glad you asked.",Tours to two euros?! None of these towers is. The Tower A except two Euros.,"Well, Barney, you go out... You just get out of a sincere relationship. You're a big boy now. You can return to your towers to two euros."
"Everyone, code red! Emergency. Lock.Nobody gets out.","Millions. But when I go in search of a mirror or the remote because Lily and I had an argument and she has hidden there, whereupon I fall? Frozen waffles. It's like that. You go out to get the newspaper, but you come back with frozen waffles.And there, frozen waffles he's a guy. As long as you're there, you take it back frozen waffles? And there, frozen waffles are... frozen waffles.",Thousands?,It's like that. Have you any idea how many times in my life when I went to look for frozen waffles frozen in vain?,"Taking the newspaper, think to watch the ads for marriages.For yours.","You must stop, seriously. The last thing I'm looking for now is a relationship."
"I tried the he will not come, and it worked. Monstrous.You should have seen this girl.",What happened?,"Everyone, code red! Emergency. Lock.Nobody gets out.","Millions. But when I go in search of a mirror or the remote because Lily and I had an argument and she has hidden there, whereupon I fall? Frozen waffles. It's like that. You go out to get the newspaper, but you come back with frozen waffles.And there, frozen waffles he's a guy. As long as you're there, you take it back frozen waffles? And there, frozen waffles are... frozen waffles.",Thousands?,It's like that. Have you any idea how many times in my life when I went to look for frozen waffles frozen in vain?
"So, we came up to me, and I go to my room to prepare the camera... lighting candles... and when I go out, nobody, paper and more roles! We all know who is responsible for that.",I'm leaving.,"I tried the he will not come, and it worked. Monstrous.You should have seen this girl.",What happened?,"Everyone, code red! Emergency. Lock.Nobody gets out.","Millions. But when I go in search of a mirror or the remote because Lily and I had an argument and she has hidden there, whereupon I fall? Frozen waffles. It's like that. You go out to get the newspaper, but you come back with frozen waffles.And there, frozen waffles he's a guy. As long as you're there, you take it back frozen waffles? And there, frozen waffles are... frozen waffles."
Al-Qaeda.,"Yes, we know.","So, we came up to me, and I go to my room to prepare the camera... lighting candles... and when I go out, nobody, paper and more roles! We all know who is responsible for that.",I'm leaving.,"I tried the he will not come, and it worked. Monstrous.You should have seen this girl.",What happened?
You... enfoire dirty!,"No, you idiot. That was me.",Al-Qaeda.,"Yes, we know.","So, we came up to me, and I go to my room to prepare the camera... lighting candles... and when I go out, nobody, paper and more roles! We all know who is responsible for that.",I'm leaving.
An actress. Of course. That explains his perfect diction and style of Drag.,An actress friend.,"You have stolen the Book of Roles? So, the daughter of the Empire State Building?",You... enfoire dirty!,"No, you idiot. That was me.",Al-Qaeda.
You would not dare.,I'm almost to the point of taking this book and put it on the net for everyone to see.,An actress. Of course. That explains his perfect diction and style of Drag.,An actress friend.,"You have stolen the Book of Roles? So, the daughter of the Empire State Building?",You... enfoire dirty!
You did not say nonsense.,"No, as you stop scams and confidence tricks, deception, underhand, tricks, schemes and embobinages.",You would not dare.,I'm almost to the point of taking this book and put it on the net for everyone to see.,An actress. Of course. That explains his perfect diction and style of Drag.,An actress friend.
Slim.,No more nonsense!,You did not say nonsense.,"No, as you stop scams and confidence tricks, deception, underhand, tricks, schemes and embobinages.",You would not dare.,I'm almost to the point of taking this book and put it on the net for everyone to see.
I was abandoned at the altar.,No.,Sorry to interrupt but check it out.,Slim.,No more nonsense!,You did not say nonsense.
Only if you rub hard enough.,Really? A genie comes out?,And yet this is not the worst. Do you saw My pen1s grants wishes?,"Oh, my god, it's horrible. I wonder if it works.",I was abandoned at the altar.,No.
"If you wonder, I would be at McLaren's playing a character from the Book of roles being called The Diver. That's all.","Apparently, it will rain.",A few hours later...,And in real life?,It's not very well designed. This is not Ms. Stinsfire.,He starts singing and objects come alive and dance with him.
"Now you want to know what the diver. In fact, it was on the last page of the Book, but I pulled in case. But do not worry.You will see it in action. You see the blonde next to the bar?Cizzible reprizze.","Sure baby, but there is something odd. I flipped through the whole book. There is no role called The Diver.","It's good. I put the Book of Roles on the Internet. Baby, you can put the Book of Roles on the Internet?","If you wonder, I would be at McLaren's playing a character from the Book of roles being called The Diver. That's all.","Apparently, it will rain.",A few hours later...
"Forget it, kid. If anyone should be angry with me, this is Robin. She loves the book.","Barney, no. You are...","Now you want to know what the diver. In fact, it was on the last page of the Book, but I pulled in case. But do not worry.You will see it in action. You see the blonde next to the bar?Cizzible reprizze.","Sure baby, but there is something odd. I flipped through the whole book. There is no role called The Diver.","It's good. I put the Book of Roles on the Internet. Baby, you can put the Book of Roles on the Internet?","If you wonder, I would be at McLaren's playing a character from the Book of roles being called The Diver. That's all."
"But what...? The Book of the Rolls, this is gold. Granted this is truly spectacular.",I did not worship the book.,"Forget it, kid. If anyone should be angry with me, this is Robin. She loves the book.","Barney, no. You are...","Now you want to know what the diver. In fact, it was on the last page of the Book, but I pulled in case. But do not worry.You will see it in action. You see the blonde next to the bar?Cizzible reprizze.","Sure baby, but there is something odd. I flipped through the whole book. There is no role called The Diver."
"I did not know you felt it. I was so caught up with my own projects as... Damn, she looks out there. Quickly dispersed.","We just broke. The costumes are nice, but... it just broke.","But what...? The Book of the Rolls, this is gold. Granted this is truly spectacular.",I did not worship the book.,"Forget it, kid. If anyone should be angry with me, this is Robin. She loves the book.","Barney, no. You are..."
"Hello, Claire. I am Lieutenant Frank Lyman. I train dolphins bmb detectors for... You know what? I can not do that.Robin, I'm sorry. I think this break is harder for me than expected.The Book of roles was just a way to change my mind.","So what does the diver? Claire and here, in passing.",Let's ask him.,"I have no idea. And it's klling us, Claire. It kills us!",Wait. Why he wears a wetsuit?,And here we are.
"Is it true? Claire, you must have heard a lot about the real Barney tonight. Want some coffee?","I'm delighted that you stop it. And frankly, the real Barney is better than all the false Barney's Book of Roles.",I'll knock your heads like two coconuts.,I have to check my tuxedo.,I will prepare my toast.,She is getting married.
"A Pringles, but still.","Before refusing, you should know that in this neoprene combined with what appears to be a pair of socks...","Is it true? Claire, you must have heard a lot about the real Barney tonight. Want some coffee?","I'm delighted that you stop it. And frankly, the real Barney is better than all the false Barney's Book of Roles.",I'll knock your heads like two coconuts.,I have to check my tuxedo.
"Step one, talk to a friend Book Roles. Step two, play with one of his colleagues and make angry she steals the Book.Step three, put the combi and say you will do a final round, The Diver with the sexy girl next to the bar. Your friend, let's call her Lily, told him everything about the book. Now the hard part.When Lily and daughter are questioning The Diver, remove the mask, and pull out the stops on your deepest insecurities that do not exist because you are awesome. Sad for you, Lily talks about you to the girl who agrees to have coffee. And... is... gone.",It's The Diver.,It says what?,I had a message from Barney. Look under the table.  A page from the Book of Roles.,I'm proud of him. It takes a lot of Pringles to be as vulnerable.,And at the end of the evening...
It was a team effort.,You're the best friends in the world!,I'll go put it in the oven.,"Yes! It's my turkey! Come here, my beautiful little enfoire!","With Robin we went to the objects found in the prefecture and there, sitting in their fridge... Is this your turkey?",You have brought back an old turkey replacement.Why I have not listened to the message of former mayor Ed Koch saying not to forget my business.
Wait. What?,"Yes, and you know why? Because I love you. And I'll show you how. Ted Mosby and Robin Scherbatsky, I bring you... the fourth slap.",You have done the same for us.,"I do not know what to say. It's Thanksgiving, but thank you does not seem enough.",It was a team effort.,You're the best friends in the world!
The slaps are not transferable.,"Certainly not. Unless you were thinking... Baffegiving two: Revenge of the lower in this case, yes, that's what I'm saying!",What you think you say?,You're saying...,"When Barney lost, Marshall has earned the right to slap Barney five times as hard as he can. Until then, he had used three. The third was issued two years ago at Thanksgiving 2007. A day was appointed... Baffegiving.",Children Remember the slap bet to Marshall and Barney.
Absolutely not!,Awesome.,"Two, you must decide which of you will. Three, we will attach to the chair Barney, now be called The Throne of Baffe. It fits you?",And how!,"Life is short. I tell myself, Baffe Diem. A rule, the slap must be given before sunset to avoid interference dinner Lily.",You realize that you will remain one. Are you sure you want to spend a day.
Tell me which of you is going to slap me!,"Me too. She speaks little, but that thing with his father gave him much trouble.",I hope Lily is well.,"Take your time, amigo. All is well as I Of Diseases!Having fun is contagious.","Stay there, okay? We will solve the problem.",I want to see him! Returns it!
"I die, I, here. Ted takes a chip, I jump! Robin arranges her hair, I jump! I jump all the time. It's bad for my skin. It gives me wrinkles. Wrinkles!",What?,Tell me which of you is going to slap me!,"Me too. She speaks little, but that thing with his father gave him much trouble.",I hope Lily is well.,"Take your time, amigo. All is well as I Of Diseases!Having fun is contagious."
This is torture. Put me in the chair...,Do not underestimate. You're a rock star of slaps. Your name should be Eric Baffe-PTON.,"Seriously Robin, you should have the slap. You're a big baffeuse. In fact, I want to study the slaps in your tutoring. I wanna be your apprentice-slap.",So we can give pieces of chicken not cooked.,"No, that's what mom was doing with his two jobs. This man broke my heart every day for 20 years.",He was trying to earn money to feed his family.
And finish it!,The Throne of Baffe.,This is torture. Put me in the chair...,Do not underestimate. You're a rock star of slaps. Your name should be Eric Baffe-PTON.,"Seriously Robin, you should have the slap. You're a big baffeuse. In fact, I want to study the slaps in your tutoring. I wanna be your apprentice-slap.",So we can give pieces of chicken not cooked.
This is interesting.,"No, not at all.","I was polite. If someone will slap, it will be me.",You said I could slap.,"What, so it's... the end of the discussion?",I say I'll slap.
It's a good point. Rebuttal?,Let me do it. It was my idea to call the objects found in the prefecture.,"We have one hour before sunset, and none of us baffera Barney.",No.,It's a disease?,I hope it's soon. I lose the wr against hemorrhoids.
philosophical riddle. Idea against execution. Itemize your arguments.,I slipped a note of the type 20!,It's a good point. Rebuttal?,Let me do it. It was my idea to call the objects found in the prefecture.,"We have one hour before sunset, and none of us baffera Barney.",No.
Repeat-a. The first seven!,You have to let it calm down. Finish the game.,It must be half an hour. We should get Lily.,"Ted, you should play quickly. Your gallbladder is about to explode.",You and I are married. So it is also part of my family. Enter.,I do not believe you. What gives you the right to do that?
You're gonna...,"It's decided. Barney, go. Come on the throne.","Ted, gall bladder about to fart.",We should really get Lily.,Baffe-solument.,Are you sure?
"I guess this is the best choice, Robin. Finally... the men are stronger than women.",Yep. Go.,You're gonna...,"It's decided. Barney, go. Come on the throne.","Ted, gall bladder about to fart.",We should really get Lily.
"And that's what you always wanted, is not it? A strong man to take care of you? Of course, teenager, you were a feisty, playing hockey with the boys, you skinned your knees on the ice. But what you could say to your teammates... or even to yourself... that is all you really wanted was this pretty white dress in this beautiful white chapel. And at the end of the aisle strewn with pretty white flowers, a man to take care of all your slaps.",Do not listen. It's decided.,"I guess this is the best choice, Robin. Finally... the men are stronger than women.",Yep. Go.,You're gonna...,"It's decided. Barney, go. Come on the throne."
"Commissioner of the bet-Baffe, tie me to the chair is a violation...","Everyone. Before we begin, Barney, we'll need you on the throne of Baffe.","Marshall, I came here because I was cold and it was the only place that was open. I would not even look at Mr. Park in the eye. And then I discovered that... Mr. Park's death. He really died for me. And if I feel so bad to have never forgiven Mr. Park, a guy who literally did not mean anything to me? We have to get my father.","In Mr. Park... I was not expecting to find you here. Lily, I'm sorry. Just let me express myself. I thought the family was right but it's wrong. It is a privilege, and it deserves it. I put your father out. And I promise you, baby, I do... you never force her to see him again.  What? Baby, what has happened?",Get out of my house!,"Yeah, Lily does it better..."
This is the worst.,Thank you.,"Last year you were abandoned at the altar. You lost your job. You did so along way. I am so proud of you, Ted. You deserve to slap someone in the face as hard as you can.",What? Why me?,It's gonna be Ted.,You just 2 minutes. You decided which of you will be entitled to a slap in the face to Barney?
It's downright hell.,I know.,Yes,"You just go through a break... and even though I know that you and Barney are remained on good terms, there is not a part of you, well hidden that wants to slap in the face?",This is the worst.,Thank you.
It hurts!,Okay.,It's downright hell.,I know.,Yes,"You just go through a break... and even though I know that you and Barney are remained on good terms, there is not a part of you, well hidden that wants to slap in the face?"
thank you God.,I do not either.,"I can not do it. I can not take that away from you, Ted.",It hurts!,Okay.,It's downright hell.
No way!,"So, I want to move. Mickey?",thank you God.,I do not either.,"I can not do it. I can not take that away from you, Ted.",It hurts!
Gently!,"Really? It's a bit weird for me, I just met Barney and I have nothing against him but how many times have we a chance to slap someone in the face?","I'm glad you and Lily try to fix things. You want to welcome into our family, I would like to offer you the slap.",No way!,"So, I want to move. Mickey?",thank you God.
thank you God.,I'm sorry. I can not do it.,Gently!,"Really? It's a bit weird for me, I just met Barney and I have nothing against him but how many times have we a chance to slap someone in the face?","I'm glad you and Lily try to fix things. You want to welcome into our family, I would like to offer you the slap.",No way!
You're kidding me.,I know I have not been a good father.,thank you God.,I'm sorry. I can not do it.,Gently!,"Really? It's a bit weird for me, I just met Barney and I have nothing against him but how many times have we a chance to slap someone in the face?"
"No. No, no, no, no. It is the Commissioner of the bet-Baffe. It must remain impartial!","So for all dance recitals that I missed, for all the art exhibitions that I should attend... for the wedding that I was not able to offer you... I give you, to you This slap.",You're kidding me.,I know I have not been a good father.,thank you God.,I'm sorry. I can not do it.
It's not good. Please... Let me...,The Commissioner of the bet-Baffe says it's good.,"No. No, no, no, no. It is the Commissioner of the bet-Baffe. It must remain impartial!","So for all dance recitals that I missed, for all the art exhibitions that I should attend... for the wedding that I was not able to offer you... I give you, to you This slap.",You're kidding me.,I know I have not been a good father.
I'm running in a meadow.,Close your eyes. It will soon be over.,It's not good. Please... Let me...,The Commissioner of the bet-Baffe says it's good.,"No. No, no, no, no. It is the Commissioner of the bet-Baffe. It must remain impartial!","So for all dance recitals that I missed, for all the art exhibitions that I should attend... for the wedding that I was not able to offer you... I give you, to you This slap."
Stop your bullshit.,Because... the slap did exactly what I hoped. It brought us together. And it forced us to recognize the weakness and at the same time the greatness in ourselves and in others.,I can not do it. Why I can not do it?,I'm running in a meadow.,Close your eyes. It will soon be over.,It's not good. Please... Let me...
This is the best Thanksgiving...,And so... there will not slap... of... today.,Stop your bullshit.,Because... the slap did exactly what I hoped. It brought us together. And it forced us to recognize the weakness and at the same time the greatness in ourselves and in others.,I can not do it. Why I can not do it?,I'm running in a meadow.
That girl over there.,Lily.,My cats.,"You see how everyone knows a person, and whatever happens, this person is perfect for you.",What's happening? What is this window?,I arrived!
Oh I know what we do here. Tell me when it stops.,"We went to college together, she's great. Everybody liked him.",Well this girl was and still is Maggie Wilks.,That girl over there.,Lily.,My cats.
"Even when I arrived here, she still will not touch with a man. I feel good tonight, this evening will be well.","And now, a single and Maggie is available along the way to this bar right now. I made him take a taxi with a woman driver for there is no interaction with a man, so far.","Late again. And she went out with him four years. I would not let me have it again. So I begged her neighbor, Ms. Doglas, call me when she and David have broken loose.","The third time, I was super fast. I got not even one hour after their breakup. The only thing she has made between the break and I arrived, it's down to her mail.","When she moved here and broke up with her boyfriend in college, I waited one month, not to go for the spare wheel. And the spare wheel well, he stayed two years. After their breakup, I have waited a week. Late again. She stayed with guys for 3 years.","It was the perfect girl next door. And still is. All the guys who meet Maggie fall madly in love with her. And that's the problem. Since I know her, she has been single for only three short windows of time."
"No way, no one could sleep while wearing it. Challenge accepted. I, Barney Stinson, brilliant mind in an extraordinary body, this will overalls, and lie with a woman.","She's right baby, if you had worn it in college, even I would not have slept with you. And if you remember, I wanted to.",It was not necessary.,"Hey, you were really a virgin before he met Lily.","This is my overalls. I wore this little baby, during high school.","Even when I arrived here, she still will not touch with a man. I feel good tonight, this evening will be well."
"No. They are called not on the shirt, or on t-shirts for wholesale repairing the car and my mother spent some time with her top. They are called overalls, and I can relate to what I want.",Your challenge not interest me but you're cheating. Wear a suit under the overalls.,Get out!,"Look at that, our table.",Let's go to the table all together.,"Wow, weird, pulled out all the toilets at the same time."
I offer you a drink?,Bizarre as drinking game.,I just remembered how Ted is awesome.,Who wants to hear me talk about bridges for 1 hour?  Really?,It was a course of 1 hour.,"Good evening, tonight we will quickly see the different bridges. There are 6 types of bridges, small, large, with suspension and three others. You land on each side and water in the middle. See you next week."
What do I do?,It was a big tractor 3-axis.,I offer you a drink?,Bizarre as drinking game.,I just remembered how Ted is awesome.,Who wants to hear me talk about bridges for 1 hour?  Really?
"Ted, will you calm down? I'm your pal!",You let him with Barney?,"Ted, change of plans!",Hello?,... G.G.I.E!,Just one last tip: M.A...
"And I know our relationship has suffered in this area, I assure you I'll be the perfect gentleman.",You're an animal!,"Ted, will you calm down? I'm your pal!",You let him with Barney?,"Ted, change of plans!",Hello?
"You have 10 minutes to get here, the window closes.","Thank you! In fact, I love this bib!","And I know our relationship has suffered in this area, I assure you I'll be the perfect gentleman.",You're an animal!,"Ted, will you calm down? I'm your pal!",You let him with Barney?
"Yeah, because we're friends!",10 minutes?,"You have 10 minutes to get here, the window closes.","Thank you! In fact, I love this bib!","And I know our relationship has suffered in this area, I assure you I'll be the perfect gentleman.",You're an animal!
Really...,I just touches the bottom of the net. You know my legs are so bad that I have a hard time getting approved.,Do it helped you feel better?,"Yeah, I thought so... so I got to do something on this list I will feel more so old so I... I came here to dunk.",Hey baby! I thought you came here to resign... I forgot the basket.,Lily finally arrived at GNB. But the place was deserted.
"I'm challenged to have sx with overalls. And if you stay on my path, then you let Barney win. And you do not want that!This place will never tell us the end of history.",How could you?,Really...,I just touches the bottom of the net. You know my legs are so bad that I have a hard time getting approved.,Do it helped you feel better?,"Yeah, I thought so... so I got to do something on this list I will feel more so old so I... I came here to dunk."
"Yeah, I'll sleep with her. After, he'll tell her he loves her.And you can do... what you want. Is there agreement on the order?",Put yourself on the line Bob!,Thank God! Maggie!  I love that girl.,"I'm challenged to have sx with overalls. And if you stay on my path, then you let Barney win. And you do not want that!This place will never tell us the end of history.",How could you?,Really...
I wear this jumpsuit since 1:30!,I'm in love with her for 12 years!,I'm in love with her for 5 years!,Sir! You just missed... the night of your life! The night... of your life.,"Yeah, I'll sleep with her. After, he'll tell her he loves her.And you can do... what you want. Is there agreement on the order?",Put yourself on the line Bob!
